ReservationId,CustomerId,FirstName,LastName,RoomType,NumOfPeople,NumOfBeds,ViewType,PricePerDay,TenantId,TenantBizId,TenantId_TenantBizId,BizName,BizLocationId, BizBldNumber,BizStreetName,BizCity,BizState,BizZipCode,StartDate,EndDate,BookedDate,TotalCost
770508365,31,Malcom,Cummerata,DeluxeQueenRoom,2,2,PoolView,80.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,19/10/2022,24/10/2022,29/10/2022,400.0
688966929,28,Meggan,Block,PremiumKingRoom,2,1,MountainView,120.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,01/10/2022,06/10/2022,11/10/2022,600.0
140471639,17,Hunter,Stehr,DeluxeQueenRoom,2,2,PoolView,80.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,15/10/2022,20/10/2022,25/10/2022,400.0
774096053,49,Nakesha,Langosh,DeluxeQueenRoom,2,2,PoolView,80.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,04/10/2022,06/10/2022,08/10/2022,160.0
87185274,28,Meggan,Block,PremiumQueenRoom,2,2,PoolView,105.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,13/10/2022,15/10/2022,17/10/2022,210.0
337750164,10,Lorine,Gislason,FamilySuite,6,3,PoolView,205.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,16/10/2022,22/10/2022,28/10/2022,1230.0
959072194,24,Sina,Braun,DeluxeQueenRoom,2,2,PoolView,80.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,28/09/2022,29/09/2022,30/09/2022,80.0
95411133,38,William,Buckridge,DeluxeQueenRoom,2,2,PoolView,80.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,30/09/2022,01/10/2022,02/10/2022,80.0
852356692,28,Meggan,Block,PremiumQueenRoom,2,2,PoolView,105.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,05/10/2022,08/10/2022,11/10/2022,315.0
370745108,37,Sandy,Skiles,PremiumQueenRoom,2,2,PoolView,105.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,12/10/2022,17/10/2022,22/10/2022,525.0
478949546,41,Usha,Terry,AccessibleQueenRoom,1,1,MountainView,85.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,19/10/2022,23/10/2022,27/10/2022,340.0
318843280,20,Federico,Rempel,StandardRoom,1,1,CityView,75.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,22/09/2022,27/09/2022,02/10/2022,375.0
226375226,15,Evita,Baumbach,AccessibleQueenRoom,1,1,MountainView,85.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,30/09/2022,01/10/2022,02/10/2022,85.0
750780789,9,Dylan,Watsica,PremiumQueenRoom,2,2,PoolView,105.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,15/10/2022,16/10/2022,17/10/2022,105.0
863931196,21,Gertude,Gerlach,DeluxeQueenRoom,2,2,PoolView,80.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,24/09/2022,30/09/2022,06/10/2022,480.0
806408282,2,Elana,Johnson,AccessibleQueenRoom,1,1,MountainView,85.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,20/10/2022,25/10/2022,30/10/2022,425.0
52339610,28,Meggan,Block,DeluxeKingRoom,2,1,CityView,95.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,16/10/2022,20/10/2022,24/10/2022,380.0
121502269,44,Micha,Marks,DeluxeQueenRoom,2,2,PoolView,80.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,21/09/2022,24/09/2022,27/09/2022,240.0
824100351,49,Nakesha,Langosh,DeluxeQueenRoom,2,2,PoolView,80.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,24/09/2022,28/09/2022,02/10/2022,320.0
299081341,27,Leila,Labadie,LuxorySuite,4,1,CityView,150.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,20/09/2022,21/09/2022,22/09/2022,150.0
140012325,4,Donny,Feil,StandardRoom,1,1,CityView,75.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,03/10/2022,08/10/2022,13/10/2022,375.0
331480166,49,Nakesha,Langosh,StandardRoom,1,1,CityView,75.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,02/10/2022,03/10/2022,04/10/2022,75.0
962347014,12,Steven,Thiel,FamilySuite,6,3,PoolView,205.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,22/09/2022,25/09/2022,28/09/2022,615.0
73398774,4,Donny,Feil,DeluxeQueenRoom,2,2,PoolView,80.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,14/10/2022,18/10/2022,22/10/2022,320.0
52426751,34,Librada,Brown,DeluxeKingRoom,2,1,CityView,95.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,22/09/2022,28/09/2022,04/10/2022,570.0
167217472,38,William,Buckridge,DeluxeQueenRoom,2,2,PoolView,80.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,27/09/2022,29/09/2022,01/10/2022,160.0
450244669,20,Federico,Rempel,AccessibleQueenRoom,1,1,MountainView,85.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,09/10/2022,11/10/2022,13/10/2022,170.0
922515093,14,Daryl,Legros,DeluxeQueenRoom,2,2,PoolView,80.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,24/09/2022,28/09/2022,02/10/2022,320.0
843999020,3,Reid,McKenzie,PremiumKingRoom,2,1,MountainView,120.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,25/09/2022,30/09/2022,05/10/2022,600.0
285098529,11,Jeromy,Adams,PremiumKingRoom,2,1,MountainView,120.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,05/10/2022,10/10/2022,15/10/2022,600.0
272975623,18,Mandi,Schinner,FamilySuite,6,3,PoolView,205.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,28/09/2022,30/09/2022,02/10/2022,410.0
797675698,19,Mohammad,Shields,DeluxeQueenRoom,2,2,PoolView,80.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,27/09/2022,01/10/2022,05/10/2022,320.0
422810828,39,Kymberly,MacGyver,AccessibleQueenRoom,1,1,MountainView,85.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,03/10/2022,09/10/2022,15/10/2022,510.0
374306465,34,Librada,Brown,DeluxeQueenRoom,2,2,PoolView,80.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,04/10/2022,08/10/2022,12/10/2022,320.0
203540430,7,Cary,Fadel,AccessibleQueenRoom,1,1,MountainView,85.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,03/10/2022,06/10/2022,09/10/2022,255.0
301069191,28,Meggan,Block,PremiumQueenRoom,2,2,PoolView,105.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,07/10/2022,12/10/2022,17/10/2022,525.0
498117750,40,Le,Hermann,AccessibleQueenRoom,1,1,MountainView,85.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,12/10/2022,15/10/2022,18/10/2022,255.0
865897142,22,Doyle,Stiedemann,StandardRoom,1,1,CityView,75.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,01/10/2022,04/10/2022,07/10/2022,225.0
720106937,34,Librada,Brown,PremiumQueenRoom,2,2,PoolView,105.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,10/10/2022,11/10/2022,12/10/2022,105.0
852629808,27,Leila,Labadie,DeluxeQueenRoom,2,2,PoolView,80.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,20/09/2022,26/09/2022,02/10/2022,480.0
569889766,31,Malcom,Cummerata,PremiumKingRoom,2,1,MountainView,120.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,06/10/2022,11/10/2022,16/10/2022,600.0
604982884,39,Kymberly,MacGyver,AccessibleQueenRoom,1,1,MountainView,85.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,26/09/2022,02/10/2022,08/10/2022,510.0
72329614,32,Alvina,Tromp,DeluxeQueenRoom,2,2,PoolView,80.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,05/10/2022,09/10/2022,13/10/2022,320.0
577052391,22,Doyle,Stiedemann,AccessibleQueenRoom,1,1,MountainView,85.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,07/10/2022,08/10/2022,09/10/2022,85.0
19716160,30,Shizuko,Jast,PremiumKingRoom,2,1,MountainView,120.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,11/10/2022,17/10/2022,23/10/2022,720.0
298135754,24,Sina,Braun,DeluxeKingRoom,2,1,CityView,95.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,23/09/2022,28/09/2022,03/10/2022,475.0
356134648,36,Gwyn,Flatley,StandardRoom,1,1,CityView,75.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,11/10/2022,15/10/2022,19/10/2022,300.0
810391772,10,Lorine,Gislason,FamilySuite,6,3,PoolView,205.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,26/09/2022,29/09/2022,02/10/2022,615.0
12233034,7,Cary,Fadel,DeluxeQueenRoom,2,2,PoolView,80.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,01/10/2022,05/10/2022,09/10/2022,320.0
932907246,22,Doyle,Stiedemann,AccessibleQueenRoom,1,1,MountainView,85.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,13/10/2022,18/10/2022,23/10/2022,425.0
450492031,26,Soledad,Zieme,DeluxeQueenRoom,2,2,PoolView,80.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,21/09/2022,23/09/2022,25/09/2022,160.0
29273660,29,Kitty,Block,StandardRoom,1,1,CityView,75.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,12/10/2022,13/10/2022,14/10/2022,75.0
401476800,2,Elana,Johnson,DeluxeQueenRoom,2,2,PoolView,80.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,07/10/2022,13/10/2022,19/10/2022,480.0
866298945,13,Emile,Kemmer,LuxorySuite,4,1,CityView,150.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,11/10/2022,17/10/2022,23/10/2022,900.0
171669577,36,Gwyn,Flatley,PremiumKingRoom,2,1,MountainView,120.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,12/10/2022,17/10/2022,22/10/2022,600.0
599343109,49,Nakesha,Langosh,AccessibleQueenRoom,1,1,MountainView,85.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,18/10/2022,19/10/2022,20/10/2022,85.0
696789703,6,Miyoko,Skiles,LuxorySuite,4,1,CityView,150.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,13/10/2022,15/10/2022,17/10/2022,300.0
86086216,13,Emile,Kemmer,PremiumKingRoom,2,1,MountainView,120.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,25/09/2022,27/09/2022,29/09/2022,240.0
866500847,19,Mohammad,Shields,AccessibleQueenRoom,1,1,MountainView,85.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,09/10/2022,14/10/2022,19/10/2022,425.0
249706234,7,Cary,Fadel,FamilySuite,6,3,PoolView,205.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,07/10/2022,13/10/2022,19/10/2022,1230.0
208176769,10,Lorine,Gislason,DeluxeQueenRoom,2,2,PoolView,80.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,01/10/2022,03/10/2022,05/10/2022,160.0
273343850,12,Steven,Thiel,PremiumKingRoom,2,1,MountainView,120.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,17/10/2022,19/10/2022,21/10/2022,240.0
255089532,12,Steven,Thiel,LuxorySuite,4,1,CityView,150.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,01/10/2022,02/10/2022,03/10/2022,150.0
956953472,37,Sandy,Skiles,StandardRoom,1,1,CityView,75.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,21/09/2022,24/09/2022,27/09/2022,225.0
994404232,12,Steven,Thiel,AccessibleQueenRoom,1,1,MountainView,85.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,26/09/2022,30/09/2022,04/10/2022,340.0
769751294,41,Usha,Terry,PremiumQueenRoom,2,2,PoolView,105.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,22/09/2022,28/09/2022,04/10/2022,630.0
297681496,7,Cary,Fadel,FamilySuite,6,3,PoolView,205.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,21/09/2022,24/09/2022,27/09/2022,615.0
255401943,26,Soledad,Zieme,DeluxeQueenRoom,2,2,PoolView,80.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,14/10/2022,18/10/2022,22/10/2022,320.0
800663604,31,Malcom,Cummerata,StandardRoom,1,1,CityView,75.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,23/09/2022,28/09/2022,03/10/2022,375.0
546887672,23,Romaine,Ziemann,DeluxeQueenRoom,2,2,PoolView,80.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,07/10/2022,10/10/2022,13/10/2022,240.0
368781035,22,Doyle,Stiedemann,FamilySuite,6,3,PoolView,205.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,01/10/2022,06/10/2022,11/10/2022,1025.0
247640778,7,Cary,Fadel,AccessibleQueenRoom,1,1,MountainView,85.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,27/09/2022,30/09/2022,03/10/2022,255.0
868495721,41,Usha,Terry,AccessibleQueenRoom,1,1,MountainView,85.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,11/10/2022,13/10/2022,15/10/2022,170.0
923548008,36,Gwyn,Flatley,PremiumKingRoom,2,1,MountainView,120.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,17/10/2022,21/10/2022,25/10/2022,480.0
176585128,32,Alvina,Tromp,AccessibleQueenRoom,1,1,MountainView,85.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,04/10/2022,06/10/2022,08/10/2022,170.0
494904933,36,Gwyn,Flatley,PremiumKingRoom,2,1,MountainView,120.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,15/10/2022,20/10/2022,25/10/2022,600.0
442586817,33,Katy,Tromp,PremiumKingRoom,2,1,MountainView,120.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,12/10/2022,13/10/2022,14/10/2022,120.0
651654026,9,Dylan,Watsica,FamilySuite,6,3,PoolView,205.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,19/10/2022,24/10/2022,29/10/2022,1025.0
175846394,34,Librada,Brown,FamilySuite,6,3,PoolView,205.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,04/10/2022,09/10/2022,14/10/2022,1025.0
258730161,35,Heath,Greenfelder,DeluxeKingRoom,2,1,CityView,95.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,20/10/2022,26/10/2022,01/11/2022,570.0
964204494,17,Hunter,Stehr,PremiumKingRoom,2,1,MountainView,120.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,08/10/2022,09/10/2022,10/10/2022,120.0
781319809,43,Tyson,Macejkovic,StandardRoom,1,1,CityView,75.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,05/10/2022,09/10/2022,13/10/2022,300.0
507366387,33,Katy,Tromp,PremiumKingRoom,2,1,MountainView,120.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,19/10/2022,20/10/2022,21/10/2022,120.0
24060302,36,Gwyn,Flatley,DeluxeKingRoom,2,1,CityView,95.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,24/09/2022,25/09/2022,26/09/2022,95.0
423795062,1,Veronica,Casper,LuxorySuite,4,1,CityView,150.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,26/09/2022,29/09/2022,02/10/2022,450.0
203876011,39,Kymberly,MacGyver,DeluxeKingRoom,2,1,CityView,95.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,06/10/2022,07/10/2022,08/10/2022,95.0
15055476,44,Micha,Marks,PremiumKingRoom,2,1,MountainView,120.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,01/10/2022,05/10/2022,09/10/2022,480.0
545846051,17,Hunter,Stehr,DeluxeKingRoom,2,1,CityView,95.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,30/09/2022,06/10/2022,12/10/2022,570.0
131559744,46,Jeffrey,Waelchi,LuxorySuite,4,1,CityView,150.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,20/10/2022,25/10/2022,30/10/2022,750.0
533978645,28,Meggan,Block,LuxorySuite,4,1,CityView,150.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,04/10/2022,09/10/2022,14/10/2022,750.0
135065873,11,Jeromy,Adams,FamilySuite,6,3,PoolView,205.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,11/10/2022,17/10/2022,23/10/2022,1230.0
76359285,16,Merrie,Klocko,DeluxeQueenRoom,2,2,PoolView,80.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,08/10/2022,12/10/2022,16/10/2022,320.0
202154284,33,Katy,Tromp,StandardRoom,1,1,CityView,75.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,02/10/2022,03/10/2022,04/10/2022,75.0
735568646,32,Alvina,Tromp,LuxorySuite,4,1,CityView,150.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,14/10/2022,17/10/2022,20/10/2022,450.0
469654485,41,Usha,Terry,LuxorySuite,4,1,CityView,150.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,12/10/2022,17/10/2022,22/10/2022,750.0
889214953,21,Gertude,Gerlach,AccessibleQueenRoom,1,1,MountainView,85.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,11/10/2022,17/10/2022,23/10/2022,510.0
697679625,2,Elana,Johnson,PremiumKingRoom,2,1,MountainView,120.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,04/10/2022,10/10/2022,16/10/2022,720.0
944057648,39,Kymberly,MacGyver,AccessibleQueenRoom,1,1,MountainView,85.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,11/10/2022,15/10/2022,19/10/2022,340.0
169952748,6,Miyoko,Skiles,StandardRoom,1,1,CityView,75.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,21/09/2022,26/09/2022,01/10/2022,375.0
456459344,27,Leila,Labadie,FamilySuite,6,3,PoolView,205.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,28/09/2022,03/10/2022,08/10/2022,1025.0
635895825,18,Mandi,Schinner,AccessibleQueenRoom,1,1,MountainView,85.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,29/09/2022,05/10/2022,11/10/2022,510.0
103640087,1,Veronica,Casper,PremiumKingRoom,2,1,MountainView,120.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,09/10/2022,10/10/2022,11/10/2022,120.0
809530106,36,Gwyn,Flatley,AccessibleQueenRoom,1,1,MountainView,85.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,05/10/2022,11/10/2022,17/10/2022,510.0
18354518,28,Meggan,Block,StandardRoom,1,1,CityView,75.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,05/10/2022,08/10/2022,11/10/2022,225.0
482703619,40,Le,Hermann,AccessibleQueenRoom,1,1,MountainView,85.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,05/10/2022,10/10/2022,15/10/2022,425.0
188164275,41,Usha,Terry,StandardRoom,1,1,CityView,75.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,21/09/2022,24/09/2022,27/09/2022,225.0
59818713,44,Micha,Marks,AccessibleQueenRoom,1,1,MountainView,85.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,22/09/2022,25/09/2022,28/09/2022,255.0
214235091,8,Creola,Connelly,PremiumQueenRoom,2,2,PoolView,105.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,02/10/2022,05/10/2022,08/10/2022,315.0
161257717,37,Sandy,Skiles,DeluxeKingRoom,2,1,CityView,95.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,02/10/2022,07/10/2022,12/10/2022,475.0
445248304,29,Kitty,Block,DeluxeQueenRoom,2,2,PoolView,80.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,04/10/2022,06/10/2022,08/10/2022,160.0
392173259,18,Mandi,Schinner,DeluxeKingRoom,2,1,CityView,95.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,13/10/2022,15/10/2022,17/10/2022,190.0
278307090,11,Jeromy,Adams,PremiumQueenRoom,2,2,PoolView,105.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,21/09/2022,23/09/2022,25/09/2022,210.0
336508560,27,Leila,Labadie,PremiumQueenRoom,2,2,PoolView,105.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,10/10/2022,11/10/2022,12/10/2022,105.0
343978381,36,Gwyn,Flatley,DeluxeKingRoom,2,1,CityView,95.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,06/10/2022,07/10/2022,08/10/2022,95.0
566040153,8,Creola,Connelly,LuxorySuite,4,1,CityView,150.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,15/10/2022,21/10/2022,27/10/2022,900.0
831705290,36,Gwyn,Flatley,LuxorySuite,4,1,CityView,150.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,06/10/2022,08/10/2022,10/10/2022,300.0
583274456,18,Mandi,Schinner,AccessibleQueenRoom,1,1,MountainView,85.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,16/10/2022,19/10/2022,22/10/2022,255.0
603603137,17,Hunter,Stehr,AccessibleQueenRoom,1,1,MountainView,85.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,05/10/2022,10/10/2022,15/10/2022,425.0
1015732,48,Thomas,Cassin,AccessibleQueenRoom,1,1,MountainView,85.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,03/10/2022,09/10/2022,15/10/2022,510.0
907062326,35,Heath,Greenfelder,StandardRoom,1,1,CityView,75.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,08/10/2022,12/10/2022,16/10/2022,300.0
186138469,28,Meggan,Block,AccessibleQueenRoom,1,1,MountainView,85.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,16/10/2022,19/10/2022,22/10/2022,255.0
973849151,16,Merrie,Klocko,DeluxeKingRoom,2,1,CityView,95.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,04/10/2022,09/10/2022,14/10/2022,475.0
138611972,42,Kazuko,Wolff,StandardRoom,1,1,CityView,75.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,12/10/2022,15/10/2022,18/10/2022,225.0
657277872,48,Thomas,Cassin,DeluxeQueenRoom,2,2,PoolView,80.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,07/10/2022,10/10/2022,13/10/2022,240.0
453690713,14,Daryl,Legros,DeluxeKingRoom,2,1,CityView,95.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,24/09/2022,29/09/2022,04/10/2022,475.0
19331267,14,Daryl,Legros,FamilySuite,6,3,PoolView,205.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,09/10/2022,10/10/2022,11/10/2022,205.0
